DateTime,V,DIR,SLP,TP,RH
2018-07-28-07:00:00,3.1,130,1002.3,307.35,50
2018-07-28-08:00:00,2.66,135,1001.9,307.25,50
2018-07-28-09:00:00,2.52,140,1001.7,306.75,52
2018-07-28-10:00:00,3.43,152,1001.5,306.05,54
2018-07-28-11:00:00,3.21,156,1001.8,305.15,57
2018-07-28-12:00:00,2.86,148,1002.1,304.55,64
2018-07-28-13:00:00,3.34,157,1002.8,303.85,68
2018-07-28-14:00:00,1.8,184,1002.9,302.55,73
2018-07-28-15:00:00,2.99,155,1002.9,303.25,69
2018-07-28-16:00:00,1.01,189,1002.8,300.85,85
2018-07-28-17:00:00,1.66,360,1002.6,300.25,91
2018-07-28-18:00:00,2.24,80,1002.3,301.75,84
2018-07-28-19:00:00,2.32,102,1002.1,301.25,88
2018-07-28-20:00:00,0.62,156,1002.1,300.35,91
2018-07-28-21:00:00,1.75,3,1002.4,299.35,95
2018-07-28-22:00:00,2.29,348,1002.5,299.35,95
2018-07-28-23:00:00,2.94,19,1003,300.55,89
2018-07-29-00:00:00,2.59,25,1002.9,302.35,81
2018-07-29-01:00:00,1.4,46,1002.9,303.35,76
2018-07-29-02:00:00,1.66,337,1002.7,304.55,74
2018-07-29-03:00:00,1.79,41,1002.5,304.85,67
2018-07-29-04:00:00,1.15,268,1002,305.25,64
2018-07-29-05:00:00,1.14,278,1001.3,306.85,58
2018-07-29-06:00:00,2.53,181,1001,307.75,52
2018-07-29-07:00:00,2.9,152,1000.4,308.15,53
2018-07-29-08:00:00,2.57,164,1000.2,308.15,51
2018-07-29-09:00:00,1.79,196,999.8,308.15,51
2018-07-29-10:00:00,1.88,168,999.7,307.05,56
2018-07-29-11:00:00,4.08,152,999.9,305.75,64
2018-07-29-12:00:00,2.76,147,1000.6,305.15,68
2018-07-29-13:00:00,2.46,152,1001.4,304.65,68
2018-07-29-14:00:00,2.27,171,1001.7,303.85,71
2018-07-29-15:00:00,1.85,175,1001.6,303.05,75
2018-07-29-16:00:00,1.22,198,1001.5,302.05,84
2018-07-29-17:00:00,2.44,148,1001.5,303.25,79
2018-07-29-18:00:00,0.74,94,1001.3,301.55,87
2018-07-29-19:00:00,1.89,68,1001.4,302.15,87
2018-07-29-20:00:00,2.25,354,1001.5,300.75,93
2018-07-29-21:00:00,1.54,354,1001.8,300.55,91
2018-07-29-22:00:00,1.93,18,1001.8,300.95,91
2018-07-29-23:00:00,2.05,334,1001.9,301.55,89
2018-07-30-00:00:00,2.17,340,1002.2,303.35,81
2018-07-30-01:00:00,1.59,333,1002.5,305.35,74
2018-07-30-02:00:00,1.61,346,1002.4,306.55,67
2018-07-30-03:00:00,1.43,10,1002.3,306.75,61
2018-07-30-04:00:00,1.25,12,1001.7,307.95,57
2018-07-30-05:00:00,1.31,261,1001.2,308.75,55
2018-07-30-06:00:00,1.81,191,1000.7,309.55,49
2018-07-30-07:00:00,3.37,141,1000.3,309.25,53
2018-07-30-08:00:00,3.67,143,1000.1,309.05,53
2018-07-30-09:00:00,2.78,177,999.9,308.85,54
2018-07-30-10:00:00,3.58,160,999.9,307.85,58
2018-07-30-11:00:00,2.93,169,1000.1,306.75,64
2018-07-30-12:00:00,3.56,165,1000.5,305.95,65
2018-07-30-13:00:00,2.82,165,1001.3,305.55,65
2018-07-30-14:00:00,1.93,184,1001.6,304.05,69
2018-07-30-15:00:00,4.18,154,1002,305.05,64
2018-07-30-16:00:00,3.88,157,1002,304.35,69
2018-07-30-17:00:00,2.76,169,1002,303.05,76
2018-07-30-18:00:00,2.48,166,1002,302.95,76
2018-07-30-19:00:00,0.86,108,1001.9,301.95,85
2018-07-30-20:00:00,1.8,62,1001.9,301.95,86
2018-07-30-21:00:00,1.9,65,1002.3,301.55,86
2018-07-30-22:00:00,1.81,68,1002.4,301.75,85
2018-07-30-23:00:00,1.85,73,1002.7,303.15,78
2018-07-31-00:00:00,0.81,235,1002.7,304.05,74
2018-07-31-01:00:00,0.69,242,1002.9,305.55,67
2018-07-31-02:00:00,1.1,195,1002.6,306.65,64
2018-07-31-03:00:00,1.45,280,1002.4,307.45,62
2018-07-31-04:00:00,1.52,268,1001.9,309.05,51
2018-07-31-05:00:00,1.85,202,1001.4,309.75,50
2018-07-31-06:00:00,1.98,134,1001,310.25,49
2018-07-31-07:00:00,2.65,175,1000.5,310.25,47
2018-07-31-08:00:00,4.99,167,1000,310.75,46
2018-07-31-09:00:00,2.9,192,999.8,310.05,47
2018-07-31-10:00:00,3.3,179,999.6,309.15,51
2018-07-31-11:00:00,2.87,180,1000,307.55,56
2018-07-31-12:00:00,3.08,177,1000.6,305.55,66
2018-07-31-13:00:00,2.14,184,1001.3,304.85,64
2018-07-31-14:00:00,1.89,186,1001.5,303.45,72
2018-07-31-15:00:00,0.54,298,1001.7,301.35,89
2018-07-31-16:00:00,1.42,347,1001.9,301.25,90
2018-07-31-17:00:00,0.83,336,1001.9,301.85,89
2018-07-31-18:00:00,1.91,45,1001.9,303.15,84
2018-07-31-19:00:00,3.08,22,1002.3,303.05,83
2018-07-31-20:00:00,1.94,359,1002.3,301.35,92
2018-07-31-21:00:00,1.74,341,1002.6,300.75,93
2018-07-31-22:00:00,1.7,332,1002.8,301.05,92
2018-07-31-23:00:00,1.67,333,1002.9,303.05,81
2018-08-01-00:00:00,1.35,350,1002.8,304.65,77
2018-08-01-01:00:00,1.38,346,1002.8,306.55,67
2018-08-01-02:00:00,2.07,12,1002.8,307.55,59
2018-08-01-03:00:00,1.38,68,1002.7,308.85,55
2018-08-01-04:00:00,2.76,109,1002.3,309.75,49
2018-08-01-05:00:00,2.95,98,1001.9,310.45,45
2018-08-01-06:00:00,2.67,160,1001.4,310.95,45
2018-08-01-07:00:00,3.53,162,1001,310.55,48
2018-08-01-08:00:00,2.22,136,1000.5,310.45,50
2018-08-01-09:00:00,2.51,110,1000.4,309.95,51
2018-08-01-10:00:00,3.92,150,1000.3,309.05,54
2018-08-01-11:00:00,4.47,139,1000.5,308.35,58
2018-08-01-12:00:00,4.8,146,1001.1,306.95,66
2018-08-01-13:00:00,4.01,158,1001.9,305.85,71
2018-08-01-14:00:00,3.26,163,1002.1,305.75,70
2018-08-01-15:00:00,3.26,169,1002.3,305.15,71
2018-08-01-16:00:00,2.17,160,1002.4,304.85,73
2018-08-01-17:00:00,1.95,140,1002.4,304.65,73
2018-08-01-18:00:00,3.06,140,1002.5,303.95,75
2018-08-01-19:00:00,2.58,124,1002.7,303.75,75
2018-08-01-20:00:00,2.23,134,1002.8,302.95,78
2018-08-01-21:00:00,1.96,123,1003,302.65,87
2018-08-01-22:00:00,1.3,112,1003,302.55,89
2018-08-01-23:00:00,2.25,81,1003,303.45,84
2018-08-02-00:00:00,1.42,97,1003.5,305.15,73
2018-08-02-01:00:00,1.93,77,1003.5,306.35,58
2018-08-02-02:00:00,1.48,68,1003.4,307.75,55
2018-08-02-03:00:00,1.6,150,1003.1,307.95,57
2018-08-02-04:00:00,2.43,136,1002.7,309.05,51
2018-08-02-05:00:00,1.4,257,1002.3,309.95,48
2018-08-02-06:00:00,2.91,115,1001.7,310.05,49
2018-08-02-07:00:00,3.26,144,1001.2,310.15,48
2018-08-02-08:00:00,3.17,179,1001,310.25,48
2018-08-02-09:00:00,3.65,165,1000.6,309.75,49
2018-08-02-10:00:00,4.24,165,1000.4,309.05,50
2018-08-02-11:00:00,4.73,160,1000.5,308.05,53
2018-08-02-12:00:00,3.08,169,1000.9,306.95,57
2018-08-02-13:00:00,2.14,182,1001.5,305.75,64
2018-08-02-14:00:00,2.46,174,1001.6,305.75,66
2018-08-02-15:00:00,3.3,150,1001.6,305.95,65
2018-08-02-16:00:00,3.71,157,1001.7,305.45,66
2018-08-02-17:00:00,1.26,187,1001.6,302.85,79
2018-08-02-18:00:00,1.53,183,1001.6,303.05,82
2018-08-02-19:00:00,2.08,352,1001.5,301.35,92
2018-08-02-20:00:00,2.18,56,1001.6,303.65,78
2018-08-02-21:00:00,2.83,29,1001.9,302.25,87
2018-08-02-22:00:00,1.98,67,1002.1,302.35,85
2018-08-02-23:00:00,1.94,65,1002.4,303.25,80
2018-08-03-00:00:00,1.86,4,1002.5,305.25,67
2018-08-03-01:00:00,1.2,339,1002.4,306.65,64
2018-08-03-02:00:00,1.17,358,1002.3,308.05,60
2018-08-03-03:00:00,1.83,203,1001.9,307.75,61
2018-08-03-04:00:00,1.9,176,1001.3,309.65,55
2018-08-03-05:00:00,2.47,216,1000.8,310.35,48
2018-08-03-06:00:00,4.24,155,1000.3,311.45,43
2018-08-03-07:00:00,5,164,999.8,311.55,43
2018-08-03-08:00:00,4.3,173,999.5,310.85,45
2018-08-03-09:00:00,5.67,165,999.5,309.85,48
2018-08-03-10:00:00,3.9,177,999.3,308.95,51
2018-08-03-11:00:00,2.4,177,999.5,307.35,56
2018-08-03-12:00:00,2.74,172,999.8,306.05,60
2018-08-03-13:00:00,2.49,186,1000.4,305.45,60
2018-08-03-14:00:00,2.46,181,1000.8,305.15,62
2018-08-03-15:00:00,3.13,163,1000.9,305.35,61
2018-08-03-16:00:00,2.87,142,1001.2,305.25,63
2018-08-03-17:00:00,3.99,159,1001.1,304.65,66
2018-08-03-18:00:00,2.23,186,1001,303.05,74
2018-08-03-19:00:00,1.24,168,1000.9,302.05,87
2018-08-03-20:00:00,2.58,113,1000.7,303.45,81
2018-08-03-21:00:00,2.64,84,1001.1,302.15,87
2018-08-03-22:00:00,2.99,95,1001.3,302.35,84
2018-08-03-23:00:00,1.85,121,1001.4,303.25,82
2018-08-04-00:00:00,1.55,132,-9999,-9999,-9999
2018-08-04-01:00:00,1.29,218,1001.5,305.25,69
2018-08-04-02:00:00,0.93,103,1001.7,306.55,64
2018-08-04-03:00:00,2.3,136,1001.2,307.75,59
2018-08-04-04:00:00,1.51,153,1000.8,308.75,55
2018-08-04-05:00:00,2.3,149,1000.1,309.65,50
2018-08-04-06:00:00,3.5,163,999.7,310.45,47
2018-08-04-07:00:00,3.38,167,999.1,311.15,45
2018-08-04-08:00:00,3.82,178,998.6,310.25,49
2018-08-04-09:00:00,4.56,166,998.2,309.95,50
2018-08-04-10:00:00,4.21,171,998.4,308.95,50
2018-08-04-11:00:00,4.59,165,998.8,307.95,53
2018-08-04-12:00:00,3.89,160,999.4,307.35,54
2018-08-04-13:00:00,2.7,152,1000,307.25,55
2018-08-04-14:00:00,2.14,129,1000.8,306.55,59
2018-08-04-15:00:00,4.05,145,1001.2,305.65,66
2018-08-04-16:00:00,3.77,143,1001.3,305.05,69
2018-08-04-17:00:00,2.53,144,1001.6,304.55,69
2018-08-04-18:00:00,2.53,150,1001.4,304.05,71
2018-08-04-19:00:00,3.62,117,1001.6,303.35,82
2018-08-04-20:00:00,3.31,93,1002.2,303.35,78
2018-08-04-21:00:00,3.66,112,1002.5,303.05,85
2018-08-04-22:00:00,3.04,140,1002.8,302.65,88
2018-08-04-23:00:00,2.28,132,1003.2,303.15,87
2018-08-05-00:00:00,2.34,71,1003.5,304.15,85
2018-08-05-01:00:00,3.03,102,1003.5,304.95,76
2018-08-05-02:00:00,2.12,114,1003.8,305.75,65
2018-08-05-03:00:00,3.42,131,1003.4,306.95,60
2018-08-05-04:00:00,4.52,135,1002.8,307.95,57
2018-08-05-05:00:00,3.4,166,1002.1,308.75,54
2018-08-05-06:00:00,4.29,162,1001.9,310.05,47
2018-08-05-07:00:00,5.1,144,1001.4,309.35,48
2018-08-05-08:00:00,8.15,158,1001.5,307.55,59
2018-08-05-09:00:00,6.92,152,1001.8,305.25,70
2018-08-05-10:00:00,4.2,176,1002.4,303.65,87
2018-08-05-11:00:00,5.15,141,1002.4,303.55,84
2018-08-05-12:00:00,4.05,142,1003.1,303.45,86
2018-08-05-13:00:00,4.91,128,1003.6,303.15,87
2018-08-05-14:00:00,4.72,130,1003.7,302.55,86
2018-08-05-15:00:00,4.99,153,1003.9,301.85,84
2018-08-05-16:00:00,4.35,150,1004.1,301.15,77
2018-08-05-17:00:00,2.45,151,1004.7,301.15,65
2018-08-05-18:00:00,1.89,137,1003.8,299.55,79
2018-08-05-19:00:00,0.66,211,1003.6,298.55,97
2018-08-05-20:00:00,1.26,278,1003.7,298.25,96
2018-08-05-21:00:00,0.98,288,1003.7,298.85,90
2018-08-05-22:00:00,0.85,319,1003.3,299.05,91
2018-08-05-23:00:00,2.46,175,1003.5,299.15,77
2018-08-06-00:00:00,3.6,198,1004.6,296.15,99
2018-08-06-01:00:00,3.08,351,1003.6,295.85,97
2018-08-06-02:00:00,1.71,290,1003.5,297.15,95
2018-08-06-03:00:00,1.35,291,1003.5,298.75,91
2018-08-06-04:00:00,0.79,263,1003.3,299.55,84
2018-08-06-05:00:00,1.64,72,1002.5,300.95,75
2018-08-06-06:00:00,1.92,103,1002.2,300.55,78
2018-08-06-07:00:00,2.67,134,1001.6,300.05,84
2018-08-06-08:00:00,1.65,89,1001.3,300.75,82
2018-08-06-09:00:00,0.92,239,1001.1,300.65,86
2018-08-06-10:00:00,0.74,274,1000.8,300.45,86
2018-08-06-11:00:00,1.66,322,1000.5,300.15,87
2018-08-06-12:00:00,1.4,319,1001,300.05,88
2018-08-06-13:00:00,1.67,330,1001.6,299.95,89
2018-08-06-14:00:00,1.92,339,1001.7,299.95,88
2018-08-06-15:00:00,1.7,335,1001.7,299.95,89
2018-08-06-16:00:00,1.64,352,1001.8,299.85,90
2018-08-06-17:00:00,1.53,349,1001.5,299.65,91
2018-08-06-18:00:00,0.92,354,1001.3,299.55,91
2018-08-06-19:00:00,1.77,353,1000.9,299.55,91
2018-08-06-20:00:00,1.98,341,1001.1,299.45,91
2018-08-06-21:00:00,2.2,3,1001.1,299.35,91
2018-08-06-22:00:00,1.38,330,1001.5,299.55,91
2018-08-06-23:00:00,2.12,56,1001.8,300.05,88
2018-08-07-00:00:00,2.41,62,1001.7,300.15,88
2018-08-07-01:00:00,3.16,13,1001.8,300.05,92
2018-08-07-02:00:00,2.04,351,1002.3,300.85,89
2018-08-07-03:00:00,2.09,77,1001.9,301.05,85
2018-08-07-04:00:00,1.2,230,1001.9,301.95,83
2018-08-07-05:00:00,1.66,138,1000.9,303.35,74
2018-08-07-06:00:00,1.66,322,1000.2,304.25,70
2018-08-07-07:00:00,1.46,340,1000.4,304.65,68
2018-08-07-08:00:00,0.93,225,999.9,304.25,69
2018-08-07-09:00:00,1,332,999.8,305.65,65
2018-08-07-10:00:00,1.31,112,999.6,304.05,71
2018-08-07-11:00:00,1.3,202,1000.2,302.95,79
2018-08-07-12:00:00,0.99,204,1001,302.15,89
2018-08-07-13:00:00,2.34,64,1001.5,303.35,80
2018-08-07-14:00:00,0.96,176,1002,301.45,92
2018-08-07-15:00:00,1.05,160,1001.3,301.15,95
2018-08-07-16:00:00,1.29,54,1001.6,301.45,95
2018-08-07-17:00:00,1.24,41,1001.6,301.65,93
2018-08-07-18:00:00,2.74,22,1001.3,301.05,94
2018-08-07-19:00:00,3.8,18,1001.3,300.55,90
2018-08-07-20:00:00,3.35,33,1001.4,300.15,91
2018-08-07-21:00:00,3.16,44,1001.7,300.15,91
2018-08-07-22:00:00,3.2,26,1002.3,299.85,92
2018-08-07-23:00:00,4.02,50,1002.1,298.85,98
2018-08-08-00:00:00,5.24,97,1003.2,297.85,100
2018-08-08-01:00:00,8.37,350,1004.8,296.75,100
2018-08-08-02:00:00,3.26,42,1003.7,296.95,100
2018-08-08-03:00:00,1.75,325,1003.6,297.85,99
2018-08-08-04:00:00,1.97,322,1004.1,299.25,95
2018-08-08-05:00:00,2.97,60,1004.4,300.75,88
2018-08-08-06:00:00,4.43,109,1003.5,300.85,82
2018-08-08-07:00:00,4.57,128,1003.8,301.35,83
2018-08-08-08:00:00,4.72,160,1004.1,301.45,85
2018-08-08-09:00:00,4.16,158,1003.8,301.45,84
2018-08-08-10:00:00,3.03,158,1003.4,300.65,85
2018-08-08-11:00:00,2.4,154,1003.5,300.15,86
2018-08-08-12:00:00,1.42,198,1004.3,298.95,92
2018-08-08-13:00:00,0.89,198,1005,298.05,96
2018-08-08-14:00:00,0.52,194,1004.7,297.55,97
2018-08-08-15:00:00,0.7,351,1004.8,297.65,99
2018-08-08-16:00:00,0.84,206,1004.7,298.25,93
2018-08-08-17:00:00,2.17,152,1004.5,297.95,97
2018-08-08-18:00:00,0.33,279,1004.4,297.25,96
2018-08-08-19:00:00,1.36,354,1004.1,296.85,99
2018-08-08-20:00:00,1.1,286,1004.1,296.65,100
2018-08-08-21:00:00,1.59,339,1004.4,296.75,100
2018-08-08-22:00:00,1.16,298,1004.7,297.25,100
2018-08-08-23:00:00,1.45,338,1004.7,300.35,91
2018-08-09-00:00:00,2.82,12,1004.9,301.05,82
2018-08-09-01:00:00,2.04,344,1004.7,302.75,76
2018-08-09-02:00:00,0.67,48,1004.9,304.05,71
2018-08-09-03:00:00,1.68,231,1004.7,303.15,74
2018-08-09-04:00:00,1.42,197,1004.4,303.95,71
2018-08-09-05:00:00,1.64,300,1003.6,306.45,62
2018-08-09-06:00:00,1.55,176,1003,306.65,57
2018-08-09-07:00:00,2.84,153,1002.1,305.95,58
2018-08-09-08:00:00,1.36,157,1001.4,306.55,61
2018-08-09-09:00:00,3.75,162,1001.2,306.05,63
2018-08-09-10:00:00,3.44,179,1000.9,304.25,67
2018-08-09-11:00:00,2.33,175,1001.3,303.35,75
2018-08-09-12:00:00,2.47,178,1002.3,301.95,84
2018-08-09-13:00:00,2.34,180,1003.1,301.25,87
2018-08-09-14:00:00,1.42,183,1003,300.15,91
2018-08-09-15:00:00,0.25,330,1002.9,299.15,96
2018-08-09-16:00:00,2.76,81,1003.1,301.15,87
2018-08-09-17:00:00,2.53,80,1002.9,300.45,92
2018-08-09-18:00:00,1.6,172,1003.2,299.85,93
2018-08-09-19:00:00,1.04,306,1003.3,298.25,98
2018-08-09-20:00:00,-9999,-9999,-9999,298.15,99
2018-08-09-21:00:00,0.34,238,1003.6,297.95,100
2018-08-09-22:00:00,0.88,312,1003.5,298.45,100
2018-08-09-23:00:00,1.11,319,1003.4,300.05,98
2018-08-10-00:00:00,1.13,333,1003.8,302.15,86
2018-08-10-01:00:00,3.12,32,1004,303.55,77
2018-08-10-02:00:00,1.41,64,1003.9,303.85,74
2018-08-10-03:00:00,2.39,45,1003.6,305.85,64
2018-08-10-04:00:00,2.46,136,1003.1,306.55,58
2018-08-10-05:00:00,2.55,136,1002.7,307.15,53
2018-08-10-06:00:00,3.26,151,1002.5,307.95,48
2018-08-10-07:00:00,3.72,155,1001.6,307.95,47
2018-08-10-08:00:00,3.62,131,1001.1,307.75,47
2018-08-10-09:00:00,4.08,148,1000.6,307.35,49
2018-08-10-10:00:00,4.75,140,1000.6,306.35,49
2018-08-10-11:00:00,3.27,148,1001,304.65,59
2018-08-10-12:00:00,3.44,163,1001.6,303.75,67
2018-08-10-13:00:00,3.14,144,1001.9,303.75,69
2018-08-10-14:00:00,2.73,133,1001.7,303.65,68
2018-08-10-15:00:00,3.43,143,1001.8,303.35,70
2018-08-10-16:00:00,2.72,149,1001.9,302.55,73
2018-08-10-17:00:00,2.42,134,1001.4,302.35,79
2018-08-10-18:00:00,2.12,118,1001.1,301.95,83
2018-08-10-19:00:00,1.53,102,1001.3,301.35,88
2018-08-10-20:00:00,2.26,118,1001.2,300.35,91
2018-08-10-21:00:00,3.36,120,1001,300.15,90
2018-08-10-22:00:00,2.47,343,1000.6,297.25,98
2018-08-10-23:00:00,0.83,331,1001.3,297.55,98
2018-08-11-00:00:00,1.61,333,1001.5,299.25,96
2018-08-11-01:00:00,2.28,82,1001.3,300.45,87
2018-08-11-02:00:00,2.51,77,1001.2,300.95,85
2018-08-11-03:00:00,2.68,79,1000.8,301.75,81
2018-08-11-04:00:00,1.17,35,1000.2,303.05,77
2018-08-11-05:00:00,1.42,118,999.3,303.35,75
2018-08-11-06:00:00,3.5,104,998.5,303.65,75
2018-08-11-07:00:00,4.91,135,997.8,302.75,79
2018-08-11-08:00:00,2.45,33,997.3,301.15,84
2018-08-11-09:00:00,7.71,306,997.5,296.85,97
2018-08-11-10:00:00,1.2,296,997.6,297.45,100
2018-08-11-11:00:00,2.68,63,997.8,298.25,100
2018-08-11-12:00:00,3.4,83,998.5,298.85,97
2018-08-11-13:00:00,2.87,59,999,298.55,95
2018-08-11-14:00:00,2.9,70,999.4,298.65,95
2018-08-11-15:00:00,2.41,62,999.1,298.85,94
2018-08-11-16:00:00,2.79,109,999.3,298.75,95
2018-08-11-17:00:00,1.77,132,999.3,298.75,94
2018-08-11-18:00:00,1.87,120,998.9,298.65,96
2018-08-11-19:00:00,1.59,117,998.9,298.35,98
2018-08-11-20:00:00,2.62,132,998.9,298.15,99
2018-08-11-21:00:00,4.22,104,998.9,297.85,99
2018-08-11-22:00:00,2.49,135,999.7,297.35,97
2018-08-11-23:00:00,3.04,130,1000.1,297.55,95
2018-08-12-00:00:00,3.04,126,999.9,297.85,92
2018-08-12-01:00:00,2.45,117,1000.1,298.05,90
2018-08-12-02:00:00,2.64,126,1000.3,299.05,87
2018-08-12-03:00:00,1.7,143,1000.2,299.15,87
2018-08-12-04:00:00,0.75,322,1000,301.95,78
2018-08-12-05:00:00,2.2,117,999.5,302.35,76
2018-08-12-06:00:00,1.37,149,998.9,303.35,70
2018-08-12-07:00:00,1.8,118,998.5,303.25,71
2018-08-12-08:00:00,2.22,117,998.6,302.95,73
2018-08-12-09:00:00,2.26,313,998.6,301.55,87
2018-08-12-10:00:00,2.44,319,999,300.95,89
2018-08-12-11:00:00,2.43,84,998.9,301.45,86
2018-08-12-12:00:00,2.13,330,999.6,300.45,91
2018-08-12-13:00:00,3.22,173,1000.2,298.35,99
2018-08-12-14:00:00,2.52,61,1000.6,298.95,98
2018-08-12-15:00:00,2.3,117,1001.1,298.95,95
2018-08-12-16:00:00,3.03,133,1001.5,298.65,98
2018-08-12-17:00:00,2.74,103,1001.7,298.65,98
2018-08-12-18:00:00,2.01,146,1001.5,298.15,99
2018-08-12-19:00:00,3.73,132,1001.1,297.95,99
2018-08-12-20:00:00,3.23,102,1001.4,297.85,99
2018-08-12-21:00:00,2.22,58,1001.3,297.65,98
2018-08-12-22:00:00,3.38,96,1001.6,297.45,98
2018-08-12-23:00:00,2.09,3,1002.2,298.05,97
2018-08-13-00:00:00,1.87,93,1002.5,298.95,94
2018-08-13-01:00:00,1.3,87,1002.8,299.45,88
2018-08-13-02:00:00,1.34,310,1003,299.75,93
2018-08-13-03:00:00,2.2,344,1003,301.15,87
2018-08-13-04:00:00,2.9,18,1002.6,301.65,87
2018-08-13-05:00:00,1.55,54,1002.2,302.25,81
2018-08-13-06:00:00,2.13,342,1001.7,303.45,80
2018-08-13-07:00:00,1.77,29,1000.8,303.75,78
2018-08-13-08:00:00,1.02,260,1000.7,304.95,74
2018-08-13-09:00:00,0.8,324,1000.8,305.65,67
2018-08-13-10:00:00,0.93,232,1001,303.25,84
2018-08-13-11:00:00,1.29,114,1002,303.55,80
2018-08-13-12:00:00,3.01,143,1002.5,303.15,84
2018-08-13-13:00:00,1.21,170,1003.1,302.45,90
2018-08-13-14:00:00,3.29,150,1003.1,302.05,81
2018-08-13-15:00:00,1.98,137,1003,301.25,86
2018-08-13-16:00:00,1.29,305,1003,300.55,93
2018-08-13-17:00:00,2.28,21,1002.8,299.45,92
2018-08-13-18:00:00,0.54,249,1002.3,298.85,97
2018-08-13-19:00:00,0.42,316,1002.1,298.55,98
2018-08-13-20:00:00,2.75,60,1002,298.85,90
2018-08-13-21:00:00,2.51,30,1002.3,298.55,93
2018-08-13-22:00:00,1.98,357,1002.4,298.55,96
2018-08-13-23:00:00,2.96,13,1002.9,298.55,97
2018-08-14-00:00:00,3.64,32,1002.8,298.65,98
2018-08-14-01:00:00,2.32,56,1002.8,299.55,93
2018-08-14-02:00:00,2.17,2,1002.6,300.95,91
2018-08-14-03:00:00,2.25,36,1002.6,302.05,85
2018-08-14-04:00:00,2.69,110,1002.4,301.85,85
2018-08-14-05:00:00,3.83,140,1002.1,302.35,83
2018-08-14-06:00:00,5.37,125,1001.3,302.75,75
2018-08-14-07:00:00,6.19,106,1001.6,302.85,76
2018-08-14-08:00:00,5.49,143,1001.8,301.85,79
2018-08-14-09:00:00,5.17,142,1001.6,301.15,80
2018-08-14-10:00:00,2.09,121,1001.5,301.25,79
2018-08-14-11:00:00,1.52,217,1002,300.15,87
2018-08-14-12:00:00,1.74,155,1002.5,300.45,84
2018-08-14-13:00:00,1.21,271,1002.9,299.35,90
2018-08-14-14:00:00,1.05,224,1003.1,298.45,95
2018-08-14-15:00:00,0.94,201,1003.3,298.35,95
2018-08-14-16:00:00,0.53,316,1003.4,297.95,97
2018-08-14-17:00:00,1.79,320,1002.9,298.15,98
2018-08-14-18:00:00,1.67,317,1003.2,298.25,98
2018-08-14-19:00:00,1.78,345,1003.6,297.75,99
2018-08-14-20:00:00,2.2,322,1003.8,297.55,99
2018-08-14-21:00:00,2.63,341,1004.1,297.65,97
2018-08-14-22:00:00,1.74,344,1004.4,297.45,95
2018-08-14-23:00:00,2,321,1004.8,299.95,83
2018-08-15-00:00:00,2.38,341,1005.1,302.75,65
2018-08-15-01:00:00,4.86,16,1005.4,303.95,53
2018-08-15-02:00:00,4.78,25,1005.8,305.55,48
2018-08-15-03:00:00,6.46,29,1006,304.55,49
2018-08-15-04:00:00,5.41,34,1005.7,305.55,48
2018-08-15-05:00:00,4.41,34,1005.7,306.35,44
2018-08-15-06:00:00,3.96,49,1005.8,306.75,43
2018-08-15-07:00:00,4.6,59,1005.4,306.65,41
2018-08-15-08:00:00,4.18,78,1005.6,306.35,44
2018-08-15-09:00:00,3.73,88,1006.2,306.15,49
2018-08-15-10:00:00,2.62,124,1006.5,305.05,53
2018-08-15-11:00:00,1.99,120,1007,303.95,56
2018-08-15-12:00:00,2.3,183,1007.6,301.45,72
2018-08-15-13:00:00,1.62,165,1008.3,301.25,78
2018-08-15-14:00:00,3.15,140,1008.7,301.45,67
2018-08-15-15:00:00,1.63,18,1008.9,300.85,72
2018-08-15-16:00:00,2.91,2,1009.3,299.85,74
2018-08-15-17:00:00,2.94,11,1009.4,298.25,74
2018-08-15-18:00:00,2.83,347,1009.6,298.55,70
2018-08-15-19:00:00,2.15,321,1009.5,298.05,73
2018-08-15-20:00:00,3.56,25,1009.3,299.55,62
2018-08-15-21:00:00,3.75,25,1009.9,299.55,61
2018-08-15-22:00:00,4.94,22,1010.4,299.35,61
2018-08-15-23:00:00,5.04,37,1010.7,300.05,57
2018-08-16-00:00:00,5.83,28,1011,300.45,56
2018-08-16-01:00:00,6.55,34,1011.1,302.25,50
2018-08-16-02:00:00,5.41,27,1011.4,303.15,48
2018-08-16-03:00:00,3.12,32,1011.3,304.15,46
2018-08-16-04:00:00,2.32,60,1010.7,304.75,43
2018-08-16-05:00:00,2.69,28,1010,305.95,39
2018-08-16-06:00:00,1.28,337,1009.7,306.05,40
2018-08-16-07:00:00,2.01,35,1009.3,306.55,36
2018-08-16-08:00:00,2.88,176,1008.8,306.05,40
2018-08-16-09:00:00,1.75,172,1008.6,305.95,37
2018-08-16-10:00:00,2.79,153,1008.6,304.85,43
2018-08-16-11:00:00,3.72,155,1008.9,303.15,53
2018-08-16-12:00:00,2.73,178,1009.5,301.15,60
2018-08-16-13:00:00,1.71,200,1010,300.15,68
2018-08-16-14:00:00,1.75,188,1009.9,298.85,75
2018-08-16-15:00:00,0.88,241,1009.6,298.25,79
2018-08-16-16:00:00,2.06,355,1009.6,297.55,87
2018-08-16-17:00:00,1.83,33,1009.4,299.25,77
2018-08-16-18:00:00,2.31,67,1009.2,299.15,77
2018-08-16-19:00:00,2.32,78,1009.2,298.85,84
2018-08-16-20:00:00,1.93,70,1009,298.15,88
